11638.000000 0.005382
11640.000000 0.005539
11642.000000 0.004383
11644.000000 0.004034
11646.000000 0.005095
11648.000000 0.004847
11650.000000 0.005339
11652.000000 0.005085
11654.000000 0.004184
11656.000000 0.005152
11658.000000 0.004135
11660.000000 0.004492
11662.000000 0.005198
11664.000000 0.004781
11666.000000 0.004486
11668.000000 0.004729
11670.000000 0.004912
11672.000000 0.005636
11674.000000 0.004849
11676.000000 0.005598
11678.000000 0.004975
11680.000000 0.004982
11682.000000 0.005426
11684.000000 0.004827
11686.000000 0.005629
11688.000000 0.005752
11690.000000 0.005093
11692.000000 0.005220
11694.000000 0.005978
11696.000000 0.005373
11698.000000 0.005579
11700.000000 0.006055
11702.000000 0.005875
11704.000000 0.006237
11706.000000 0.006952
11708.000000 0.006772
11710.000000 0.006282
11712.000000 0.007008
11714.000000 0.006881
11716.000000 0.006891
11718.000000 0.007680
11720.000000 0.007013
11722.000000 0.007560
11724.000000 0.008039
11726.000000 0.007907
11728.000000 0.008221
11730.000000 0.008119
11732.000000 0.008880
11734.000000 0.008465
11736.000000 0.009832
11738.000000 0.010382
11740.000000 0.010548
11742.000000 0.011385
11744.000000 0.011461
11746.000000 0.012125
11748.000000 0.013576
11750.000000 0.014326
11752.000000 0.015809
11754.000000 0.016721
11756.000000 0.016466
11758.000000 0.018635
11760.000000 0.020436
11762.000000 0.023414
11764.000000 0.025316
11766.000000 0.026756
11768.000000 0.030694
11770.000000 0.033738
11772.000000 0.036737
11774.000000 0.042157
11776.000000 0.046632
11778.000000 0.053236
11780.000000 0.059176
11782.000000 0.068353
11784.000000 0.076967
11786.000000 0.089029
11788.000000 0.100465
11790.000000 0.114761
11792.000000 0.130422
11794.000000 0.150938
11796.000000 0.171554
11798.000000 0.196850
11800.000000 0.223579
11802.000000 0.255868
11804.000000 0.289913
11806.000000 0.323240
11808.000000 0.361061
11810.000000 0.399845
11812.000000 0.443568
11814.000000 0.478589
11816.000000 0.517578
11818.000000 0.550921
11820.000000 0.584054
11822.000000 0.607747
11824.000000 0.629762
11826.000000 0.646924
11828.000000 0.660798
11830.000000 0.672964
11832.000000 0.681422
11834.000000 0.688741
11836.000000 0.693237
11838.000000 0.698530
11840.000000 0.701147
11842.000000 0.704994
11844.000000 0.707779
11846.000000 0.711360
11848.000000 0.714026
11850.000000 0.716979
11852.000000 0.720259
11854.000000 0.723884
11856.000000 0.726038
11858.000000 0.727870
11860.000000 0.730384
11862.000000 0.731607
11864.000000 0.734754
11866.000000 0.733775
11868.000000 0.732773
11870.000000 0.732001
11872.000000 0.728405
11874.000000 0.727310
11876.000000 0.724797
11878.000000 0.722241
11880.000000 0.719149
11882.000000 0.716341
11884.000000 0.713017
11886.000000 0.711094
11888.000000 0.708783
11890.000000 0.706298
11892.000000 0.703065
11894.000000 0.700428
11896.000000 0.695540
11898.000000 0.687591
11900.000000 0.679199
11902.000000 0.667781
11904.000000 0.651667
11906.000000 0.628811
11908.000000 0.606247
11910.000000 0.576347
11912.000000 0.543437
11914.000000 0.502684
11916.000000 0.455427
11918.000000 0.416725
11920.000000 0.368883
11922.000000 0.326311
11924.000000 0.281493
11926.000000 0.247018
11928.000000 0.215292
11930.000000 0.184461
11932.000000 0.157915
11934.000000 0.134993
11936.000000 0.116025
11938.000000 0.099707
11940.000000 0.085765
11942.000000 0.073831
11944.000000 0.065046
11946.000000 0.056421
11948.000000 0.049725
11950.000000 0.042650
11952.000000 0.037849
11954.000000 0.033938
11956.000000 0.029428
11958.000000 0.026625
11960.000000 0.024034
11962.000000 0.021951
11964.000000 0.020747
11966.000000 0.018272
11968.000000 0.016719
11970.000000 0.015826
11972.000000 0.014315
11974.000000 0.012807
11976.000000 0.011025
11978.000000 0.012779
11980.000000 0.010756
11982.000000 0.010494
11984.000000 0.009588
11986.000000 0.008743
11988.000000 0.007946
11990.000000 0.009582
11992.000000 0.008540
11994.000000 0.007005
11996.000000 0.006698
11998.000000 0.007120
12000.000000 0.006948
12002.000000 0.006782
12004.000000 0.006903
12006.000000 0.006475
12008.000000 0.006725
12010.000000 0.005436
12012.000000 0.006416
12014.000000 0.006111
12016.000000 0.005810
12018.000000 0.006159
12020.000000 0.005623
12022.000000 0.005550
12024.000000 0.005620
12026.000000 0.005372
12028.000000 0.004588
12030.000000 0.007120
12032.000000 0.005674
12034.000000 0.004653
12036.000000 0.006103
12038.000000 0.005742
12040.000000 0.005321
12042.000000 0.005677
12044.000000 0.005790
12046.000000 0.005126
12048.000000 0.004641
12050.000000 0.004949
12052.000000 0.005747
12054.000000 0.005632
12056.000000 0.005194
12058.000000 0.004283
12060.000000 0.005436
12062.000000 0.006264
12064.000000 0.005554
12066.000000 0.005068
12068.000000 0.004714
12070.000000 0.005309
12072.000000 0.005306
12074.000000 0.005002
12076.000000 0.004212
12078.000000 0.005916
12080.000000 0.004820
12082.000000 0.004842
12084.000000 0.004330
12086.000000 0.005129
12088.000000 0.004829
12090.000000 0.004822
12092.000000 0.005194
12094.000000 0.004277
12096.000000 0.005185
12098.000000 0.005116
12100.000000 0.004461
12102.000000 0.004291
12104.000000 0.005977
12106.000000 0.005139
12108.000000 0.004398
12110.000000 0.004027
12112.000000 0.004987
12114.000000 0.004524
12116.000000 0.004218
12118.000000 0.005374
12120.000000 0.004763
12122.000000 0.004653
12124.000000 0.004335
12126.000000 0.004648
12128.000000 0.005134
12130.000000 0.005624
12132.000000 0.005139
12134.000000 0.004399
12136.000000 0.004575
12138.000000 0.004697
