22939.000000 0.004051
22940.000000 0.004202
22942.000000 0.004358
22943.000000 0.004520
22945.000000 0.004686
22946.000000 0.004859
22948.000000 0.005037
22949.000000 0.005221
22951.000000 0.005410
22952.000000 0.005606
22954.000000 0.005809
22955.000000 0.006018
22957.000000 0.006233
22958.000000 0.006456
22960.000000 0.006685
22961.000000 0.006922
22963.000000 0.007166
22964.000000 0.007418
22966.000000 0.007677
22967.000000 0.007945
22969.000000 0.008221
22970.000000 0.008506
22972.000000 0.008799
22973.000000 0.009101
22975.000000 0.009412
22976.000000 0.009733
22978.000000 0.010063
22979.000000 0.010403
22981.000000 0.010753
22982.000000 0.011114
22984.000000 0.011485
22985.000000 0.011867
22987.000000 0.012259
22988.000000 0.012664
22990.000000 0.013080
22991.000000 0.013508
22993.000000 0.013948
22994.000000 0.014400
22996.000000 0.014865
22997.000000 0.015343
22999.000000 0.015835
23000.000000 0.016340
23002.000000 0.016859
23003.000000 0.017393
23005.000000 0.017941
23006.000000 0.018503
23008.000000 0.019081
23009.000000 0.019674
23011.000000 0.020283
23012.000000 0.020909
23014.000000 0.021550
23015.000000 0.022209
23017.000000 0.022884
23018.000000 0.023577
23020.000000 0.024288
23021.000000 0.025017
23023.000000 0.025765
23024.000000 0.026531
23026.000000 0.027317
23027.000000 0.028122
23029.000000 0.028947
23030.000000 0.029793
23032.000000 0.030659
23033.000000 0.031546
23035.000000 0.032455
23036.000000 0.033385
23038.000000 0.034338
23039.000000 0.035313
23041.000000 0.036311
23042.000000 0.037333
23044.000000 0.038378
23045.000000 0.039447
23047.000000 0.040541
23048.000000 0.041660
23050.000000 0.042804
23051.000000 0.043974
23053.000000 0.045170
23054.000000 0.046392
23056.000000 0.047641
23057.000000 0.048917
23059.000000 0.050221
23060.000000 0.051553
23062.000000 0.052913
23063.000000 0.054303
23065.000000 0.055721
23066.000000 0.057169
23068.000000 0.058647
23069.000000 0.060155
23071.000000 0.061694
23072.000000 0.063264
23074.000000 0.064866
23075.000000 0.066499
23077.000000 0.068165
23078.000000 0.069863
23080.000000 0.071594
23081.000000 0.073358
23083.000000 0.075156
23084.000000 0.076989
23086.000000 0.078855
23087.000000 0.080756
23089.000000 0.082692
23090.000000 0.084664
23092.000000 0.086671
23093.000000 0.088715
23095.000000 0.090794
23096.000000 0.092910
23098.000000 0.095063
23099.000000 0.097254
23101.000000 0.099481
23102.000000 0.101747
23104.000000 0.104050
23105.000000 0.106392
23107.000000 0.108772
23108.000000 0.111191
23110.000000 0.113648
23111.000000 0.116145
23113.000000 0.118682
23114.000000 0.121258
23116.000000 0.123873
23117.000000 0.126528
23119.000000 0.129224
23120.000000 0.131960
23122.000000 0.134736
23123.000000 0.137552
23125.000000 0.140409
23126.000000 0.143306
23128.000000 0.146244
23129.000000 0.149223
23131.000000 0.152243
