12453.280000 0.000402
12454.290000 0.000344
12455.300000 0.000268
12456.310000 0.000260
12457.320000 0.000261
12458.330000 0.000405
12459.340000 0.000562
12460.350000 0.000549
12461.360000 0.000524
12462.370000 0.000574
12463.390000 0.000627
12464.400000 0.000706
12465.410000 0.000785
12466.420000 0.000786
12467.430000 0.000790
12468.440000 0.000921
12469.450000 0.001055
12470.460000 0.001265
12471.480000 0.001475
12472.490000 0.001684
12473.500000 0.001891
12474.510000 0.002075
12475.520000 0.002270
12476.540000 0.002558
12477.550000 0.002857
12478.560000 0.003223
12479.570000 0.003610
12480.580000 0.004106
12481.600000 0.004683
12482.610000 0.005624
12483.620000 0.006591
12484.630000 0.007662
12485.650000 0.008841
12486.660000 0.010383
12487.670000 0.012053
12488.690000 0.014090
12489.700000 0.016346
12490.710000 0.019169
12491.730000 0.022289
12492.740000 0.026082
12493.750000 0.030423
12494.770000 0.035862
12495.780000 0.041818
12496.790000 0.048703
12497.810000 0.056525
12498.820000 0.065849
12499.830000 0.075983
12500.850000 0.087283
12501.860000 0.099671
12502.880000 0.113480
12503.890000 0.128048
12504.910000 0.143517
12505.920000 0.160147
12506.940000 0.177968
12507.950000 0.196505
12508.960000 0.215699
12509.980000 0.234701
12510.990000 0.253547
12512.010000 0.271741
12513.020000 0.289478
12514.040000 0.307125
12515.050000 0.324740
12516.070000 0.340431
12517.080000 0.355049
12518.100000 0.368116
12519.120000 0.380406
12520.130000 0.390910
12521.150000 0.400660
12522.160000 0.408610
12523.180000 0.415889
12524.190000 0.421535
12525.210000 0.426664
12526.230000 0.430528
12527.240000 0.434057
12528.260000 0.436656
12529.280000 0.439055
12530.290000 0.440816
12531.310000 0.442491
12532.330000 0.443679
12533.340000 0.444802
12534.360000 0.445997
12535.370000 0.447200
12536.390000 0.448154
12537.410000 0.449096
12538.430000 0.450062
12539.440000 0.451028
12540.460000 0.451820
12541.480000 0.452599
12542.500000 0.453502
12543.510000 0.454390
12544.530000 0.455110
12545.550000 0.455811
12546.570000 0.456373
12547.580000 0.456930
12548.600000 0.457466
12549.620000 0.458040
12550.640000 0.458786
12551.660000 0.459527
12552.670000 0.460247
12553.690000 0.460887
12554.710000 0.461291
12555.730000 0.461679
12556.750000 0.462031
12557.770000 0.462399
12558.780000 0.462803
12559.800000 0.463160
12560.820000 0.463464
12561.840000 0.463734
12562.860000 0.463941
12563.880000 0.464124
12564.900000 0.464278
12565.920000 0.464469
12566.940000 0.464703
12567.960000 0.464922
12568.980000 0.465129
12570.000000 0.465278
12571.020000 0.465340
12572.040000 0.465371
12573.060000 0.465380
12574.080000 0.465290
12575.100000 0.465140
12576.120000 0.465008
12577.140000 0.464884
12578.160000 0.464817
12579.180000 0.464772
12580.200000 0.464787
12581.220000 0.464822
12582.240000 0.464796
12583.260000 0.464752
12584.280000 0.464838
12585.300000 0.464952
12586.320000 0.464976
12587.340000 0.464985
12588.360000 0.464898
12589.380000 0.464801
12590.410000 0.464779
12591.430000 0.464761
12592.450000 0.464692
12593.470000 0.464621
12594.490000 0.464550
12595.510000 0.464475
12596.540000 0.464324
12597.560000 0.464183
12598.580000 0.464112
12599.600000 0.464038
12600.620000 0.463964
12601.650000 0.463863
12602.670000 0.463591
12603.690000 0.463344
12604.710000 0.463179
12605.740000 0.463005
12606.760000 0.462813
12607.780000 0.462629
12608.800000 0.462463
12609.830000 0.462297
12610.850000 0.462098
12611.870000 0.461860
12612.900000 0.461574
12613.920000 0.461265
12614.940000 0.460927
12615.960000 0.460615
12616.990000 0.460330
12618.010000 0.459972
12619.040000 0.459553
12620.060000 0.459119
12621.080000 0.458674
12622.110000 0.458247
12623.130000 0.457828
12624.150000 0.457337
12625.180000 0.456812
12626.200000 0.456112
12627.230000 0.455348
12628.250000 0.454377
12629.280000 0.453346
12630.300000 0.452119
12631.330000 0.450849
12632.350000 0.449231
12633.370000 0.447561
12634.400000 0.445722
12635.420000 0.443866
12636.450000 0.441650
12637.470000 0.439409
12638.500000 0.436542
12639.530000 0.433621
12640.550000 0.429973
12641.580000 0.426259
12642.600000 0.421910
12643.630000 0.417402
12644.650000 0.412091
12645.680000 0.406533
12646.700000 0.400104
12647.730000 0.393243
12648.760000 0.385210
12649.780000 0.376656
12650.810000 0.366964
12651.830000 0.356555
12652.860000 0.344909
12653.890000 0.333317
12654.910000 0.321799
12655.940000 0.309000
12656.970000 0.294740
12657.990000 0.280131
12659.020000 0.265224
12660.050000 0.249255
12661.080000 0.232499
12662.100000 0.216134
12663.130000 0.199982
12664.160000 0.183619
12665.180000 0.167154
12666.210000 0.152119
12667.240000 0.137621
12668.270000 0.124011
12669.290000 0.110667
12670.320000 0.099076
12671.350000 0.087824
12672.380000 0.077573
12673.410000 0.067457
12674.430000 0.059564
12675.460000 0.051811
